                           TxHash                                 TxIx        Amount
0a36533dcf1a0b150159577bcbe1f12e57af6440125f3c7eb2ea149b1a63919d     0        10214700 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0a5cb4818861d43fbbd9aac1f0dc07f1ea168d20d4366f3fd58e7e6dafe74438     0        7158910 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0a9a19c86b3d850f89248931abc67252fcf1b85a5d85e66b2c8fff1bf35358b1     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0aa32f2f04792364f467d80bb0ccd51cbe2aba87ad5487973230856b15b4256c     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0abf7c58df41bd923989a71172f5d3a911e01b57e281dfc40d5e2e9a8fce619a     0        23278310 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0ac47f1394c893a71799cdab2b2e39116ad0ac57b0a23e4e3fa922ae8cbfaeff     0        9654400 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0b199f475ae1a31b50bc4e8e7bae9ce15d77988ee9b4142e17292174b46f3b04     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0b1d127238ec5536bd24e7ea1f686dd179b9cdbd375312c564cb289f85ae7ab6     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0b61b96ca7caba380aa5c8d9414af7e741ecd60c023fa4452358f2444d502023     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0b74de78cc3fe7357b12721583f2ab5ae935fdcd4ef66a9bcc316c8ebd4aab88     0        19778590 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0ba12547fd07d28b65eea3054f0cc490a49685f985080b3f84cf4b749c826252     0        4452230 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0ba12547fd07d28b65eea3054f0cc490a49685f985080b3f84cf4b749c826252     1        31467310 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0ba12547fd07d28b65eea3054f0cc490a49685f985080b3f84cf4b749c826252     2        4249660 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0ba12547fd07d28b65eea3054f0cc490a49685f985080b3f84cf4b749c826252     3        11766300 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0ba12547fd07d28b65eea3054f0cc490a49685f985080b3f84cf4b749c826252     4        4805650 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0bbeaf2cdcfe5d6f97c75f43e5ea13cec8ba4f6fb33f77d08940bdf14d3720a2     0        1258520 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1686747487400] Hello world, Preview Network!")
0bc7d2fa6f368a40917b2689bdac5541f636ecfd63e0f5cb55b014eea68c672f     0        8831190 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0bdb246e7a39fb2f433e9e4fd2198aa126c52c35ac0433e6ea2460f9156af16a     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0c0428e8577065aec4ad43b4ec754dde31efb86ebbf3f424d22b76c733ab0bdf     0        28101200 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0c07395aed88bdddc6de0518d1462dd0ec7e52e1e3a53599f7cdb24dc80237f8     1        50000000 lovelace + TxOutDatumHash ScriptDataInBabbageEra "15461aa490b224fe541f3568e5d7704e0d88460cde9f418f700e2b6864d8d3c9"
0c1c51a9b047bcc86dd5b9f7d75dadbe9f0b7ee8d6e5073026f43e1c37d733e6     0        4279830 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0c644da4cc8753c353e94c1ad7e7ef79ec87167c6c8825b9b2e864e5c06c341c     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0c6709523786f455edb940a02e6d442fa430ea0e9d4246ba865e8a63e5684aee     0        23278310 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0c71ecfd7eca472fb77a857567c4504540442b1fdd4a787c84ae681f2ccf5b28     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0c75acc0c09ee370dd8fa6381c526dfe29593354ff3421f5a797c0d32b16491e     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0c75d7e8282c0d779e77a7af8e6077a24a07bcd111c0a19f616a980bbd9808a0     0        7344240 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0c898568df69a7a27c472627917229d788fbbbeb323d6f915f2bb8c6431896d1     0        20494050 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0c89ee45342735cd63ca6c65ace72abfd3c172eb044a0ce12ac1982e4dd5ba5e     0        42996560 lovelace + 1 5311840183be31b2eebc5172b1cb5fa054e116d61536d8b98061ba65.526577617264466f6c6456616c696461746f72 + TxOutDatumNone
0ca3f97fd0af1ec3d106d94e2062157b4fbc822f9aa3783efc732c96ceb66935     0        23278310 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0ca639f5d214ba83c86e2ec720ab0f7a06a51d16e80eb5c20a031d5aef88bda1     0        23278310 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0cd5c2b2e67e0c3877757099bf634fc2c72f9843738b32a7957e3ae97a30d7cf     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0d114fa0b96577b925d3b23aceb0f2110e2ccddb2f53c05f911a584817420a8f     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0d13852f7d05ef8a36307c80f159ff21a14e5917fd955532272b93989d88bc75     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0d2867d41ecb2674f274c6e9726f18fa0c3d21c5fffd9278bdba89739d643fae     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0d2d06ea5e6e797c4d5d284878ffd6f8dc370b934edabccfac138aa495c6d1fd     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0d30dbb051c5cba128fea301a6a02f1ca69512905ebfa9ff7ab0e40a933e21a7     0        12524860 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0d52aabe023fa7ee53d095fc99f2eca293fcf4262067be88c153356a241bc131     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0d679b2c8751a09679338fec1be87c86af9bc436d28edadb47559ee1771e6064     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0d70010909f98c5f35fd4f537bb7de2ab064d80076055d7a35ba0b7b17647691     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0d88fdba9d3fa1182177c8907d8dc23a7cc0f111d402c12016e36017b6f16fb9     0        28644260 lovelace + 1 716b5c060475a60fa2f8930959aa8ea427d90d185aa86b6429ca0804.446973636f76657279506f6c696379 + TxOutDatumNone
0d8a4d6cc467cc56cb5cd913514c8db465e280ccd5a38fba87b8e04f8ae4d1c8     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0d90e67fb499b03d2384ed43d7cf4a7ba16edda13301fde2fed392f271df3f70     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0da3ddb0b59b3d148e03bddafa5a3ea13a4d30f12eb91ffe328d1f292b089a24     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0dcbca2280cb8d04920158b00849feed2c6b6a5866a17fcddefd51ea1cbf39cb     0        19476890 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0dcdb1520063572a8fc6fac030976856acef6e97f4b446cb34f7b259bc291832     0        9783700 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0dd1bfa214277b6e25e355ba55c3762baf9e0d0c44938df5d4438ce9b7db14cc     0        4719450 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0ddce1f7491271bd1b77fb2611fe0599c384acfcebe74daf3822749884c0be1e     0        5301300 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0dff42e1721d659aa88837911817a56be3dc653f46fb31496de50b6284fa503c     0        6943410 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0e074613d777e43747dc1f77fbc14c0d4fb8ac4347122e5fef0a604c66fde7e8     0        7344240 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0e112d04d7e6ec8f17114fe02c1ea5f12f3649167eb3b0586816bf5ef50160e2     0        20494050 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0e88211970a2765dcd06e85cf7a7ac39258fc882365337a4c909ce48a0cc7308     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0e8e38ffee28b38008a7f488452bd018677ea7218b149d5878538b6ea30e3e26     0        20101840 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0e9efc9027d62b327716947ff5c02317b9741f80ea7480c010f908d72aa90af3     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0eba01d67d2474ea6e1cee5a9403f7f7394204cfdcc3d0724d2025d0735cae73     0        6262430 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0ec97a7d73bee23f8be46685a088841a9b7e048e62430d083ec07886ad9bdfe4     0        6240880 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0edde64ba992b7ee80161ed82dd8e7bc23749ff8c64795ab8fc97d20738b937c     0        5301300 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0edf9c68938b36eb627f6ef083d1a93f2a44d0460891543bb977ba9c7715075d     0        5275440 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0ee797b813d5b61f337ff0afe6c9d85898ba8555538998964490539a25507a98     0        1202490 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1687462113377] Inbound Message!")
0ef653f2b0783d449ec1a04158520949ddf232dd1b234640eddfe43e12e7d90d     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0f005c8d2b9403ebef6690564ee556566cf2e2063347983d92c3a2df2eeca6e9     0        9671640 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0f309d89ab802edae3e2bebc34731822c4e588a80525b6ce4a3110c978edb1e9     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0f5f11cd501f40fddb9f33ecf0e2d51d5370a6a7f96c57c389cad9550a5a9828     0        1202490 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1687486063437] Inbound Message!")
0f73b04694a67a3b6bbd3e8c1b740c3ae8651103d0b3a9995ba433098871e1e5     0        23278310 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0f83941f8d742ba1a59e1e9ff31779688fdcfcfd778ba8cbcdcd0df4aa8d7455     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0f8fd298107dff796fe1ef46ee4dc6f7e8f36692611c4d2e90bd5c968394eee5     0        23243830 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
0fc3de12726a2a1b926cdb403339155cfe874c95179875a4dbcc2fbd5ed35a1d     0        4827200 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0fc3de12726a2a1b926cdb403339155cfe874c95179875a4dbcc2fbd5ed35a1d     1        19476890 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0fc3de12726a2a1b926cdb403339155cfe874c95179875a4dbcc2fbd5ed35a1d     2        5301300 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
0fce3774b9aee61d1be760655748df08d5e2a5390877d8306f0316c8e0871719     0        9848350 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
10113da1e8648c2262ee012100e9469fc1c3515f1fb142e6ed1ca6aaffc6c7cd     0        1202490 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1687931629084] Inbound Message!")
101eea9bfef470ff935e3d80bb2728fd59ecb15bb851b31b97447e714b4892b3     0        6262430 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
102ee01d9c53ac822e2323dae1278dda7593736ca38f8b1cf8b2b227d8ec8a69     0        12524860 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
1031a9e6fe5f84322d4108d631dbd1c2ae304a300bce8c5786aa2ea55cd46d74     0        1189560 lovelace + 1 ab33b6b772e4c3ea803ae44d8c51ac0ab28eae601f25de6b948cd040.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "Hello world, Preview Network!")
1039dd38f70349edcd735eb9b6ce6b8ce1df39c7a2e167304f593863b8008712     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
10587ed4b9f143c0b100afc0c620bf8bc45f04d4c15398b310c90092e47413ac     0        7344240 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
105d71451a1dc32ef8bb60c588818148c86f051e549461c94d61a1f62c4a2c34     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
1098dddff24f1ac9c768b688f7435bc735c88741c35c8320cb2bb9a86128d849     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
10f85a65a99762d244402ac0dec79b18cf8db0ba3a98b5dc50a9116b04f55063     0        6943410 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
1127a341c7694b32ec1dd59d2a0025d66e72791e5b3a02a423ca4af08aba3c3e     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
11283c6e9f0de70b630d1e3713f00e35ee6187fc49bc0449da10606e19d75f97     0        17076220 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
11283c6e9f0de70b630d1e3713f00e35ee6187fc49bc0449da10606e19d75f97     1        42194900 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
11283c6e9f0de70b630d1e3713f00e35ee6187fc49bc0449da10606e19d75f97     2        5490940 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
1132701434b47ed84631e6de623ebb6b93471e6c191382a0cf1cde591f0bd9b8     0        6262430 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
1139f1535d38d33b910470cf9d338ba91d9ec80e0b9c04e0e2db676d57b75d77     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
1183275017accafbea3415210acf02a4e6a495dc72ef20d1ae0314e72a4fc35c     0        22200810 lovelace + 1 dc36a8453cbed2cce870a626a454e35d19ce25ae38312046947912c4.436f6c6c656374466f6c6456616c696461746f72 + TxOutDatumNone
11862c7ba95538b16486b751bb538d107942108d7be7496315cb38db5b19efac     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
11992c8748561a4e15391b30bb9b8cd03c67b3d036fe0d8163307375521a04fb     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
11b2ed37ecc72e5787392a31d325c9e2b71b8eae8843d1d3a3ae0d5b4988019d     0        7339930 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
11b2ed37ecc72e5787392a31d325c9e2b71b8eae8843d1d3a3ae0d5b4988019d     1        7309760 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
11b2ed37ecc72e5787392a31d325c9e2b71b8eae8843d1d3a3ae0d5b4988019d     2        20101840 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
11b2ed37ecc72e5787392a31d325c9e2b71b8eae8843d1d3a3ae0d5b4988019d     3        6637400 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
11ba0a05a3682f19084a494097395e5bffe0a43a39dad6dfee9fe1a7dc11720f     0        6758080 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
11ef637bc6f9f961ddcc7b44537e7a9d57304f6d72bd44b74253a57c2a30701b     0        13641150 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
1203cc3328e7f1374935bc6dc2fb678fc1e955ccdee2989b2cba409913fab7db     0        200000000 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataNumber 42)
1234fa975c34e5cd67e0d99a9fc1aaae2e4f5436446b2d2232501573d8dafaad     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
12401c185196a4397b9e77035217bfbb5ebe9a40505965c2e3663d693959edfe     0        6262430 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
1257b563d0beebf6caf9e1a2e07a454efcfa96274e2da424598ebaa3ed52259f     0        6262430 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
12770001bf6efa149d6e5cac2802b84654d762c6aa1ae0f595a3d0eb89fe5364     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
127a927bd75d91cccb4c1b1f4ff599a53a805d5fab06cc09d6bf32df808a7656     0        8783780 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
1284f9ae0d9bd3a09ffd56993df9e7e37f42535631086bb2385177b36a335c88     0        23278310 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
12a06e6c6cd35d7affb0dbb8d8ac20c19ac13c56d8e950284f45341a369d1597     0        8831190 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
12e71ec69139725acea36ed3f46f67e6cbade2a30dc97f604515b7ffeec52c80     0        46026490 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
13035dd5db961f9a73823a7183c61e3ac063f2e17c1e83603f08fa480ebb49be     0        6417590 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
131436981a0c532cd175d99e518a05965526eb3e546b1be1030fe4e5031c433d     0        23278310 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
135f36f8ab4cde3f77a1622b5f8544dcb89c5aedfaf260805d0973906b01fa05     0        6637400 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
1375b464108bc3081eed9a9f311708fec19e75d8e3c3801155cd644588a8fb6e     0        3706600 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
